Fecha,Value (TCM)
27/05/1965 00:00,2337092.1
28/05/1965 00:00,2328087.6
29/05/1965 00:00,2318219.7
30/05/1965 00:00,2320686.7
31/05/1965 00:00,2324880.5
01/06/1965 00:00,2328087.6
02/06/1965 00:00,2333021.5
03/06/1965 00:00,2349550.3
04/06/1965 00:00,2361021.8
05/06/1965 00:00,2363612.1
06/06/1965 00:00,2362748.6
07/06/1965 00:00,2359418.2
08/06/1965 00:00,2351153.8
09/06/1965 00:00,2342889.5
10/06/1965 00:00,2333021.5
11/06/1965 00:00,2321550.1
12/06/1965 00:00,2308475.1
13/06/1965 00:00,2297867.1
14/06/1965 00:00,2309215.2
15/06/1965 00:00,2353620.8
16/06/1965 00:00,2362748.6
17/06/1965 00:00,2360281.7
18/06/1965 00:00,2352757.4
19/06/1965 00:00,2344493
20/06/1965 00:00,2336352
21/06/1965 00:00,2328951
22/06/1965 00:00,2319946.6
23/06/1965 00:00,2310078.6
24/06/1965 00:00,2308475.1
25/06/1965 00:00,2342889.5
26/06/1965 00:00,2352757.4
27/06/1965 00:00,2356087.8
28/06/1965 00:00,2354484.3
29/06/1965 00:00,2343752.9
30/06/1965 00:00,2333885
01/07/1965 00:00,2324880.5
02/07/1965 00:00,2319946.6
03/07/1965 00:00,2311682.2
04/07/1965 00:00,2303541.2
05/07/1965 00:00,2293796.6
06/07/1965 00:00,2282448.5
07/07/1965 00:00,2274307.5
08/07/1965 00:00,2265426.3
09/07/1965 00:00,2256545.2
10/07/1965 00:00,2247664.1
11/07/1965 00:00,2238906.3
12/07/1965 00:00,2229285.1
13/07/1965 00:00,2219663.9
14/07/1965 00:00,2208562.5
15/07/1965 00:00,2198201.2
16/07/1965 00:00,2187963.2
17/07/1965 00:00,2180809
18/07/1965 00:00,2174518.2
19/07/1965 00:00,2163540.1
20/07/1965 00:00,2154165.6
21/07/1965 00:00,2145531.2
22/07/1965 00:00,2137760.2
23/07/1965 00:00,2133072.9
24/07/1965 00:00,2127522.2
25/07/1965 00:00,2122094.9
26/07/1965 00:00,2113583.8
27/07/1965 00:00,2104332.6
28/07/1965 00:00,2094341.4
29/07/1965 00:00,2085830.3
30/07/1965 00:00,2076702.5
31/07/1965 00:00,2065107.7
01/08/1965 00:00,2056720
02/08/1965 00:00,2057583.4
03/08/1965 00:00,2059803.7
04/08/1965 00:00,2062147.3
05/08/1965 00:00,2061407.2
06/08/1965 00:00,2065107.7
07/08/1965 00:00,2066711.2
08/08/1965 00:00,2066711.2
09/08/1965 00:00,2067451.3
10/08/1965 00:00,2068191.4
11/08/1965 00:00,2075098.9
12/08/1965 00:00,2074358.9
13/08/1965 00:00,2072755.3
14/08/1965 00:00,2070535
15/08/1965 00:00,2068191.4
16/08/1965 00:00,2064367.6
17/08/1965 00:00,2062147.3
18/08/1965 00:00,2059803.7
19/08/1965 00:00,2057583.4
20/08/1965 00:00,2055239.8
21/08/1965 00:00,2053019.5
22/08/1965 00:00,2051416
23/08/1965 00:00,2048455.6
24/08/1965 00:00,2044631.8
25/08/1965 00:00,2043891.7
26/08/1965 00:00,2043151.6
27/08/1965 00:00,2041548
28/08/1965 00:00,2041548
29/08/1965 00:00,2043151.6
30/08/1965 00:00,2048455.6
31/08/1965 00:00,2050675.9
01/09/1965 00:00,2053019.5
02/09/1965 00:00,2052156
03/09/1965 00:00,2051416
04/09/1965 00:00,2049935.8
05/09/1965 00:00,2049935.8
06/09/1965 00:00,2049195.7
